"Combined_Key","County","Province_State","Country_Region","Month","Deaths_Count"
"Iowa, Wisconsin, US","Iowa","Wisconsin","US",2022-08-01,1
"Iowa, Wisconsin, US","Iowa","Wisconsin","US",2022-09-01,0
"Iowa, Wisconsin, US","Iowa","Wisconsin","US",2022-10-01,0
"Iowa, Wisconsin, US","Iowa","Wisconsin","US",2022-11-01,0
"Iowa, Wisconsin, US","Iowa","Wisconsin","US",2022-12-01,1
"Iowa, Wisconsin, US","Iowa","Wisconsin","US",2023-01-01,2
"Iowa, Wisconsin, US","Iowa","Wisconsin","US",2023-02-01,0
"Iowa, Wisconsin, US","Iowa","Wisconsin","US",2023-03-01,0
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-01-01,0
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-02-01,0
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-03-01,0
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-04-01,6
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-05-01,0
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-06-01,3
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-07-01,9
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-08-01,6
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-09-01,8
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-10-01,2
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-11-01,16
"Iredell, North Carolina, US","Iredell","North Carolina","US",2020-12-01,51
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-01-01,56
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-02-01,33
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-03-01,13
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-04-01,3
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-05-01,11
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-06-01,19
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-07-01,1
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-08-01,11
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-09-01,46
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-10-01,30
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-11-01,8
"Iredell, North Carolina, US","Iredell","North Carolina","US",2021-12-01,16
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-01-01,41
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-02-01,44
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-03-01,11
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-04-01,1
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-05-01,23
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-06-01,12
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-07-01,4
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-08-01,17
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-09-01,6
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-10-01,8
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-11-01,10
"Iredell, North Carolina, US","Iredell","North Carolina","US",2022-12-01,5
"Iredell, North Carolina, US","Iredell","North Carolina","US",2023-01-01,10
"Iredell, North Carolina, US","Iredell","North Carolina","US",2023-02-01,10
"Iredell, North Carolina, US","Iredell","North Carolina","US",2023-03-01,1
"Irion, Texas, US","Irion","Texas","US",2020-01-01,0
"Irion, Texas, US","Irion","Texas","US",2020-02-01,0
"Irion, Texas, US","Irion","Texas","US",2020-03-01,0
"Irion, Texas, US","Irion","Texas","US",2020-04-01,0
"Irion, Texas, US","Irion","Texas","US",2020-05-01,0
"Irion, Texas, US","Irion","Texas","US",2020-06-01,0
"Irion, Texas, US","Irion","Texas","US",2020-07-01,0
"Irion, Texas, US","Irion","Texas","US",2020-08-01,0
"Irion, Texas, US","Irion","Texas","US",2020-09-01,0
"Irion, Texas, US","Irion","Texas","US",2020-10-01,0
"Irion, Texas, US","Irion","Texas","US",2020-11-01,0
"Irion, Texas, US","Irion","Texas","US",2020-12-01,0
"Irion, Texas, US","Irion","Texas","US",2021-01-01,1
"Irion, Texas, US","Irion","Texas","US",2021-02-01,0
"Irion, Texas, US","Irion","Texas","US",2021-03-01,0
"Irion, Texas, US","Irion","Texas","US",2021-04-01,0
"Irion, Texas, US","Irion","Texas","US",2021-05-01,0
"Irion, Texas, US","Irion","Texas","US",2021-06-01,0
"Irion, Texas, US","Irion","Texas","US",2021-07-01,0
"Irion, Texas, US","Irion","Texas","US",2021-08-01,0
"Irion, Texas, US","Irion","Texas","US",2021-09-01,1
"Irion, Texas, US","Irion","Texas","US",2021-10-01,0
"Irion, Texas, US","Irion","Texas","US",2021-11-01,0
"Irion, Texas, US","Irion","Texas","US",2021-12-01,0
"Irion, Texas, US","Irion","Texas","US",2022-01-01,1
"Irion, Texas, US","Irion","Texas","US",2022-02-01,0
"Irion, Texas, US","Irion","Texas","US",2022-03-01,0
"Irion, Texas, US","Irion","Texas","US",2022-04-01,0
"Irion, Texas, US","Irion","Texas","US",2022-05-01,0
"Irion, Texas, US","Irion","Texas","US",2022-06-01,0
"Irion, Texas, US","Irion","Texas","US",2022-07-01,0
"Irion, Texas, US","Irion","Texas","US",2022-08-01,0
"Irion, Texas, US","Irion","Texas","US",2022-09-01,0
"Irion, Texas, US","Irion","Texas","US",2022-10-01,0
"Irion, Texas, US","Irion","Texas","US",2022-11-01,0
"Irion, Texas, US","Irion","Texas","US",2022-12-01,0
"Irion, Texas, US","Irion","Texas","US",2023-01-01,0
"Irion, Texas, US","Irion","Texas","US",2023-02-01,0
"Irion, Texas, US","Irion","Texas","US",2023-03-01,0
"Iron, Michigan, US","Iron","Michigan","US",2020-01-01,0
"Iron, Michigan, US","Iron","Michigan","US",2020-02-01,0
"Iron, Michigan, US","Iron","Michigan","US",2020-03-01,0
"Iron, Michigan, US","Iron","Michigan","US",2020-04-01,0
"Iron, Michigan, US","Iron","Michigan","US",2020-05-01,0
"Iron, Michigan, US","Iron","Michigan","US",2020-06-01,1
"Iron, Michigan, US","Iron","Michigan","US",2020-07-01,0
"Iron, Michigan, US","Iron","Michigan","US",2020-08-01,0
"Iron, Michigan, US","Iron","Michigan","US",2020-09-01,3
"Iron, Michigan, US","Iron","Michigan","US",2020-10-01,22
"Iron, Michigan, US","Iron","Michigan","US",2020-11-01,7
"Iron, Michigan, US","Iron","Michigan","US",2020-12-01,4
"Iron, Michigan, US","Iron","Michigan","US",2021-01-01,9
"Iron, Michigan, US","Iron","Michigan","US",2021-02-01,3
"Iron, Michigan, US","Iron","Michigan","US",2021-03-01,2
"Iron, Michigan, US","Iron","Michigan","US",2021-04-01,0
"Iron, Michigan, US","Iron","Michigan","US",2021-05-01,0
"Iron, Michigan, US","Iron","Michigan","US",2021-06-01,2
"Iron, Michigan, US","Iron","Michigan","US",2021-07-01,0
"Iron, Michigan, US","Iron","Michigan","US",2021-08-01,0
"Iron, Michigan, US","Iron","Michigan","US",2021-09-01,0
"Iron, Michigan, US","Iron","Michigan","US",2021-10-01,4
"Iron, Michigan, US","Iron","Michigan","US",2021-11-01,8
"Iron, Michigan, US","Iron","Michigan","US",2021-12-01,6
"Iron, Michigan, US","Iron","Michigan","US",2022-01-01,3
"Iron, Michigan, US","Iron","Michigan","US",2022-02-01,9
"Iron, Michigan, US","Iron","Michigan","US",2022-03-01,4
"Iron, Michigan, US","Iron","Michigan","US",2022-04-01,0
"Iron, Michigan, US","Iron","Michigan","US",2022-05-01,0
"Iron, Michigan, US","Iron","Michigan","US",2022-06-01,1
"Iron, Michigan, US","Iron","Michigan","US",2022-07-01,0
"Iron, Michigan, US","Iron","Michigan","US",2022-08-01,0
"Iron, Michigan, US","Iron","Michigan","US",2022-09-01,5
"Iron, Michigan, US","Iron","Michigan","US",2022-10-01,5
"Iron, Michigan, US","Iron","Michigan","US",2022-11-01,1
"Iron, Michigan, US","Iron","Michigan","US",2022-12-01,0
"Iron, Michigan, US","Iron","Michigan","US",2023-01-01,2
"Iron, Michigan, US","Iron","Michigan","US",2023-02-01,0
"Iron, Michigan, US","Iron","Michigan","US",2023-03-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-01-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-02-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-03-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-04-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-05-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-06-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-07-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-08-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-09-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-10-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-11-01,0
"Iron, Missouri, US","Iron","Missouri","US",2020-12-01,1
"Iron, Missouri, US","Iron","Missouri","US",2021-01-01,0
"Iron, Missouri, US","Iron","Missouri","US",2021-02-01,4
"Iron, Missouri, US","Iron","Missouri","US",2021-03-01,1
"Iron, Missouri, US","Iron","Missouri","US",2021-04-01,0
"Iron, Missouri, US","Iron","Missouri","US",2021-05-01,1
"Iron, Missouri, US","Iron","Missouri","US",2021-06-01,0
"Iron, Missouri, US","Iron","Missouri","US",2021-07-01,0
"Iron, Missouri, US","Iron","Missouri","US",2021-08-01,3
"Iron, Missouri, US","Iron","Missouri","US",2021-09-01,2
"Iron, Missouri, US","Iron","Missouri","US",2021-10-01,2
"Iron, Missouri, US","Iron","Missouri","US",2021-11-01,2
"Iron, Missouri, US","Iron","Missouri","US",2021-12-01,13
"Iron, Missouri, US","Iron","Missouri","US",2022-01-01,4
"Iron, Missouri, US","Iron","Missouri","US",2022-02-01,3
"Iron, Missouri, US","Iron","Missouri","US",2022-03-01,7
"Iron, Missouri, US","Iron","Missouri","US",2022-04-01,1
"Iron, Missouri, US","Iron","Missouri","US",2022-05-01,0
"Iron, Missouri, US","Iron","Missouri","US",2022-06-01,0
"Iron, Missouri, US","Iron","Missouri","US",2022-07-01,2
"Iron, Missouri, US","Iron","Missouri","US",2022-08-01,1
"Iron, Missouri, US","Iron","Missouri","US",2022-09-01,0
"Iron, Missouri, US","Iron","Missouri","US",2022-10-01,0
"Iron, Missouri, US","Iron","Missouri","US",2022-11-01,1
"Iron, Missouri, US","Iron","Missouri","US",2022-12-01,0
"Iron, Missouri, US","Iron","Missouri","US",2023-01-01,2
"Iron, Missouri, US","Iron","Missouri","US",2023-02-01,0
"Iron, Missouri, US","Iron","Missouri","US",2023-03-01,0
"Iron, Utah, US","Iron","Utah","US",2020-01-01,0
"Iron, Utah, US","Iron","Utah","US",2020-02-01,0
"Iron, Utah, US","Iron","Utah","US",2020-03-01,0
"Iron, Utah, US","Iron","Utah","US",2020-04-01,0
"Iron, Utah, US","Iron","Utah","US",2020-05-01,0
"Iron, Utah, US","Iron","Utah","US",2020-06-01,0
"Iron, Utah, US","Iron","Utah","US",2020-07-01,0
"Iron, Utah, US","Iron","Utah","US",2020-08-01,0
"Iron, Utah, US","Iron","Utah","US",2020-09-01,0
"Iron, Utah, US","Iron","Utah","US",2020-10-01,0
"Iron, Utah, US","Iron","Utah","US",2020-11-01,0
"Iron, Utah, US","Iron","Utah","US",2020-12-01,0
"Iron, Utah, US","Iron","Utah","US",2021-01-01,0
"Iron, Utah, US","Iron","Utah","US",2021-02-01,0
"Iron, Utah, US","Iron","Utah","US",2021-03-01,0
"Iron, Utah, US","Iron","Utah","US",2021-04-01,0
"Iron, Utah, US","Iron","Utah","US",2021-05-01,0
"Iron, Utah, US","Iron","Utah","US",2021-06-01,0
"Iron, Utah, US","Iron","Utah","US",2021-07-01,0
"Iron, Utah, US","Iron","Utah","US",2021-08-01,0
"Iron, Utah, US","Iron","Utah","US",2021-09-01,0
"Iron, Utah, US","Iron","Utah","US",2021-10-01,0
"Iron, Utah, US","Iron","Utah","US",2021-11-01,0
"Iron, Utah, US","Iron","Utah","US",2021-12-01,0
"Iron, Utah, US","Iron","Utah","US",2022-01-01,0
"Iron, Utah, US","Iron","Utah","US",2022-02-01,0
"Iron, Utah, US","Iron","Utah","US",2022-03-01,0
"Iron, Utah, US","Iron","Utah","US",2022-04-01,0
"Iron, Utah, US","Iron","Utah","US",2022-05-01,0
"Iron, Utah, US","Iron","Utah","US",2022-06-01,0
"Iron, Utah, US","Iron","Utah","US",2022-07-01,0
"Iron, Utah, US","Iron","Utah","US",2022-08-01,0
"Iron, Utah, US","Iron","Utah","US",2022-09-01,0
"Iron, Utah, US","Iron","Utah","US",2022-10-01,0
"Iron, Utah, US","Iron","Utah","US",2022-11-01,0
"Iron, Utah, US","Iron","Utah","US",2022-12-01,0
"Iron, Utah, US","Iron","Utah","US",2023-01-01,0
"Iron, Utah, US","Iron","Utah","US",2023-02-01,0
"Iron, Utah, US","Iron","Utah","US",2023-03-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-01-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-02-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-03-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-04-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-05-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-06-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-07-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-08-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-09-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-10-01,4
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-11-01,8
"Iron, Wisconsin, US","Iron","Wisconsin","US",2020-12-01,20
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-01-01,3
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-02-01,3
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-03-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-04-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-05-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-06-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-07-01,2
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-08-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-09-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-10-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-11-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2021-12-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-01-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-02-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-03-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-04-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-05-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-06-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-07-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-08-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-09-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-10-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-11-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2022-12-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2023-01-01,1
"Iron, Wisconsin, US","Iron","Wisconsin","US",2023-02-01,0
"Iron, Wisconsin, US","Iron","Wisconsin","US",2023-03-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-01-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-02-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-03-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-04-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-05-01,4
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-06-01,1
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-07-01,2
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-08-01,12
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-09-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-10-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-11-01,7
"Iroquois, Illinois, US","Iroquois","Illinois","US",2020-12-01,23
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-01-01,8
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-02-01,3
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-03-01,3
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-04-01,1
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-05-01,3
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-06-01,1
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-07-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-08-01,1
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-09-01,5
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-10-01,5
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-11-01,4
"Iroquois, Illinois, US","Iroquois","Illinois","US",2021-12-01,7
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-01-01,13
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-02-01,8
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-03-01,3
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-04-01,1
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-05-01,2
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-06-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-07-01,3
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-08-01,2
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-09-01,3
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-10-01,2
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-11-01,1
"Iroquois, Illinois, US","Iroquois","Illinois","US",2022-12-01,2
"Iroquois, Illinois, US","Iroquois","Illinois","US",2023-01-01,0
"Iroquois, Illinois, US","Iroquois","Illinois","US",2023-02-01,1
"Iroquois, Illinois, US","Iroquois","Illinois","US",2023-03-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2020-01-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2020-02-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2020-03-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2020-04-01,1
"Irwin, Georgia, US","Irwin","Georgia","US",2020-05-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2020-06-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2020-07-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2020-08-01,3
"Irwin, Georgia, US","Irwin","Georgia","US",2020-09-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2020-10-01,4
"Irwin, Georgia, US","Irwin","Georgia","US",2020-11-01,5
"Irwin, Georgia, US","Irwin","Georgia","US",2020-12-01,4
"Irwin, Georgia, US","Irwin","Georgia","US",2021-01-01,7
"Irwin, Georgia, US","Irwin","Georgia","US",2021-02-01,1
"Irwin, Georgia, US","Irwin","Georgia","US",2021-03-01,3
"Irwin, Georgia, US","Irwin","Georgia","US",2021-04-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2021-05-01,2
"Irwin, Georgia, US","Irwin","Georgia","US",2021-06-01,1
"Irwin, Georgia, US","Irwin","Georgia","US",2021-07-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2021-08-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2021-09-01,1
"Irwin, Georgia, US","Irwin","Georgia","US",2021-10-01,7
"Irwin, Georgia, US","Irwin","Georgia","US",2021-11-01,1
"Irwin, Georgia, US","Irwin","Georgia","US",2021-12-01,2
"Irwin, Georgia, US","Irwin","Georgia","US",2022-01-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2022-02-01,3
"Irwin, Georgia, US","Irwin","Georgia","US",2022-03-01,3
"Irwin, Georgia, US","Irwin","Georgia","US",2022-04-01,2
"Irwin, Georgia, US","Irwin","Georgia","US",2022-05-01,1
"Irwin, Georgia, US","Irwin","Georgia","US",2022-06-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2022-07-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2022-08-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2022-09-01,3
"Irwin, Georgia, US","Irwin","Georgia","US",2022-10-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2022-11-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2022-12-01,1
"Irwin, Georgia, US","Irwin","Georgia","US",2023-01-01,0
"Irwin, Georgia, US","Irwin","Georgia","US",2023-02-01,2
"Irwin, Georgia, US","Irwin","Georgia","US",2023-03-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-01-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-02-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-03-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-04-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-05-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-06-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-07-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-08-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-09-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-10-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-11-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2020-12-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-01-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-02-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-03-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-04-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-05-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-06-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-07-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-08-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-09-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-10-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-11-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2021-12-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-01-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-02-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-03-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-04-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-05-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-06-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-07-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-08-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-09-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-10-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-11-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2022-12-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2023-01-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2023-02-01,0
"Isabela, Puerto Rico, US","Isabela","Puerto Rico","US",2023-03-01,0
"Isabella, Michigan, US","Isabella","Michigan","US",2020-01-01,0
"Isabella, Michigan, US","Isabella","Michigan","US",2020-02-01,0
"Isabella, Michigan, US","Isabella","Michigan","US",2020-03-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2020-04-01,6
"Isabella, Michigan, US","Isabella","Michigan","US",2020-05-01,0
"Isabella, Michigan, US","Isabella","Michigan","US",2020-06-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2020-07-01,0
"Isabella, Michigan, US","Isabella","Michigan","US",2020-08-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2020-09-01,5
"Isabella, Michigan, US","Isabella","Michigan","US",2020-10-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2020-11-01,6
"Isabella, Michigan, US","Isabella","Michigan","US",2020-12-01,21
"Isabella, Michigan, US","Isabella","Michigan","US",2021-01-01,27
"Isabella, Michigan, US","Isabella","Michigan","US",2021-02-01,4
"Isabella, Michigan, US","Isabella","Michigan","US",2021-03-01,4
"Isabella, Michigan, US","Isabella","Michigan","US",2021-04-01,7
"Isabella, Michigan, US","Isabella","Michigan","US",2021-05-01,12
"Isabella, Michigan, US","Isabella","Michigan","US",2021-06-01,4
"Isabella, Michigan, US","Isabella","Michigan","US",2021-07-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2021-08-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2021-09-01,3
"Isabella, Michigan, US","Isabella","Michigan","US",2021-10-01,19
"Isabella, Michigan, US","Isabella","Michigan","US",2021-11-01,16
"Isabella, Michigan, US","Isabella","Michigan","US",2021-12-01,21
"Isabella, Michigan, US","Isabella","Michigan","US",2022-01-01,21
"Isabella, Michigan, US","Isabella","Michigan","US",2022-02-01,12
"Isabella, Michigan, US","Isabella","Michigan","US",2022-03-01,13
"Isabella, Michigan, US","Isabella","Michigan","US",2022-04-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2022-05-01,6
"Isabella, Michigan, US","Isabella","Michigan","US",2022-06-01,5
"Isabella, Michigan, US","Isabella","Michigan","US",2022-07-01,2
"Isabella, Michigan, US","Isabella","Michigan","US",2022-08-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2022-09-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2022-10-01,1
"Isabella, Michigan, US","Isabella","Michigan","US",2022-11-01,3
"Isabella, Michigan, US","Isabella","Michigan","US",2022-12-01,4
"Isabella, Michigan, US","Isabella","Michigan","US",2023-01-01,4
"Isabella, Michigan, US","Isabella","Michigan","US",2023-02-01,2
"Isabella, Michigan, US","Isabella","Michigan","US",2023-03-01,1
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-01-01,0
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-02-01,0
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-03-01,0
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-04-01,0
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-05-01,0
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-06-01,0
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-07-01,0
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-08-01,0
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-09-01,1
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-10-01,6
"Isanti, Minnesota, US","Isanti","Minnesota","US",2020-11-01,10
